# time nusers response_time n_servers global_load_avg global_mem_util avg_num_apps_per_server
  10650.0 680    12.707 16    0.2676    0.3172 20
  10660.0 682    12.417 16    0.2641    0.3213 23
  10670.0 684    12.538 16    0.2641    0.3243 23
  10680.0 686    13.071 16    0.2641    0.3264 23
  10690.0 688    12.514 16    0.2756    0.3288 23
  10700.0 690    12.922 16    0.2769    0.3303 23
  10710.0 692    12.855 16    0.2755    0.3257 21
  10720.0 694    13.044 16    0.2768    0.3226 22
  10730.0 696    13.318 16    0.2778    0.3259 22
  10740.0 698    13.176 16    0.2778    0.3288 23
  10750.0 700    12.993 16    0.2894    0.3302 22
  10760.0 702    12.658 16    0.2789    0.3306 23
  10770.0 704    12.772 16    0.2794    0.3335 23
  10780.0 706    13.507 16    0.2825    0.3330 22
  10790.0 708    13.430 16    0.2847    0.3317 22
  10800.0 710    12.687 16    0.2847    0.3348 23
  10810.0 712    12.658 16    0.2738    0.3315 21
  10820.0 714    13.021 16    0.2761    0.3308 21
  10830.0 716    12.382 16    0.2767    0.3323 21
  10840.0 718    13.361 16    0.2811    0.3326 20
  10850.0 720    12.027 16    0.2781    0.3307 21
  10860.0 722    13.740 16    0.2781    0.3346 21
  10870.0 724    13.021 16    0.2810    0.3367 22
  10880.0 726    13.352 16    0.2900    0.3395 21
  10890.0 728    13.133 16    0.2920    0.3402 22
  10900.0 730    12.970 16    0.2925    0.3410 22
  10910.0 732    12.889 16    0.2922    0.3430 23
  10920.0 734    13.193 16    0.2922    0.3453 23
  10930.0 736    13.157 16    0.2901    0.3439 22
  10940.0 738    13.374 16    0.2964    0.3470 23
  10950.0 740    13.000 16    0.2981    0.3482 23
  10960.0 742    13.150 16    0.2988    0.3478 23
  10970.0 744    13.075 16    0.2990    0.3487 23
  10980.0 746    13.047 16    0.2990    0.3473 22
  10990.0 748    12.940 16    0.3007    0.3416 20
  11000.0 750    13.360 16    0.3065    0.3425 21
  11010.0 752    12.741 16    0.3060    0.3442 21
  11020.0 754    13.095 16    0.3045    0.3454 21
  11030.0 756    13.801 16    0.3078    0.3472 21
  11040.0 758    13.115 16    0.3078    0.3486 22
  11050.0 760    13.296 16    0.3043    0.3503 24
  11060.0 762    13.011 16    0.3059    0.3563 24
  11070.0 764    13.247 16    0.3086    0.3598 24
  11075.0 765    12.140 16    0.3048    0.3599 24
  11085.0 762    12.671 16    0.3019    0.3599 24
  11095.0 759    12.838 16    0.3037    0.3584 24
  11105.0 757    13.421 16    0.3345    0.3604 24
  11115.0 754    13.151 16    0.3176    0.3568 23
  11125.0 752    12.938 16    0.3097    0.3520 23
  11135.0 747    13.473 16    0.3110    0.3508 23
  11145.0 741    13.482 16    0.3108    0.3493 22
  11155.0 737    13.810 16    0.3136    0.3449 23
  11165.0 733    12.881 16    0.2885    0.3448 22
  11175.0 726    12.737 16    0.2840    0.3396 21
  11185.0 723    13.242 16    0.2891    0.3333 20
  11195.0 718    13.076 16    0.2914    0.3318 20
  11205.0 714    12.359 16    0.2863    0.3316 20
  11215.0 711    12.237 16    0.2845    0.3283 20
  11225.0 710    12.760 16    0.2774    0.3264 19
  11235.0 707    13.281 16    0.2854    0.3229 19
  11245.0 702    12.980 16    0.2842    0.3236 20
  11255.0 698    12.783 16    0.2820    0.3268 21
  11265.0 696    12.047 16    0.2750    0.3264 21
  11275.0 692    12.850 16    0.2734    0.3234 20
  11285.0 690    13.121 16    0.2805    0.3195 19
  11295.0 689    12.949 16    0.2806    0.3155 19
  11305.0 683    12.589 16    0.2729    0.3158 19
  11315.0 676    13.022 16    0.2752    0.3117 19
  11325.0 668    12.295 16    0.2693    0.3128 20
  11335.0 666    12.503 16    0.2661    0.3101 20
  11345.0 663    12.364 16    0.2599    0.3094 19
  11355.0 662    12.575 16    0.2623    0.3066 19
  11365.0 659    12.273 16    0.2550    0.3037 18
  11375.0 657    12.320 16    0.2546    0.2989 17
  11385.0 655    12.672 16    0.2545    0.2992 17
  11395.0 653    12.519 16    0.2548    0.2995 17
  11405.0 650    12.209 16    0.2316    0.2970 17
  11415.0 650    12.315 16    0.2371    0.2957 17
  11425.0 649    12.622 16    0.2415    0.2954 17
  11435.0 646    12.628 16    0.2445    0.2938 17
  11445.0 643    12.423 16    0.2459    0.2916 16
  11455.0 640    12.912 16    0.2482    0.2903 16
  11465.0 637    12.719 16    0.2547    0.2884 15
  11475.0 636    12.012 16    0.2380    0.2865 16
  11485.0 634    12.362 16    0.2395    0.2867 16
  11495.0 630    12.183 16    0.2405    0.2844 15
  11505.0 623    12.624 16    0.2422    0.2811 15
  11515.0 617    11.833 16    0.2393    0.2800 15
  11525.0 615    11.913 16    0.2106    0.2788 15
  11535.0 612    12.077 16    0.2240    0.2748 14
  11545.0 609    12.111 16    0.2259    0.2709 14
  11555.0 606    12.140 16    0.2254    0.2706 14
  11565.0 600    12.356 16    0.2252    0.2679 14
  11575.0 595    11.279 16    0.2220    0.2669 14
  11585.0 593    11.859 16    0.2101    0.2673 14
  11595.0 591    12.269 16    0.2212    0.2630 13
  11605.0 588    12.296 16    0.2221    0.2600 13
  11615.0 585    12.078 16    0.2179    0.2596 13
  11625.0 582    12.202 16    0.2196    0.2591 13
  11635.0 581    12.421 16    0.2214    0.2587 13
  11645.0 577    12.093 16    0.2161    0.2558 13
  11655.0 574    12.034 16    0.2140    0.2536 12
  11665.0 570    12.132 16    0.2118    0.2544 13
  11675.0 563    11.840 16    0.2108    0.2526 13
  11685.0 561    12.395 16    0.2101    0.2516 13
  11695.0 557    12.048 16    0.2096    0.2492 13
  11705.0 557    12.172 16    0.2029    0.2488 13
  11715.0 552    11.918 16    0.2035    0.2468 12
  11725.0 548    11.475 16    0.2003    0.2443 13
  11735.0 545    12.244 16    0.2019    0.2439 12
  11745.0 543    11.406 16    0.1996    0.2404 12
  11755.0 540    11.806 16    0.1991    0.2417 12
  11765.0 537    11.887 16    0.2011    0.2384 11
  11775.0 533    12.030 16    0.1997    0.2339 11
  11785.0 530    12.039 16    0.1980    0.2331 11
  11795.0 526    11.562 16    0.1950    0.2328 11
  11805.0 525    11.849 16    0.1952    0.2314 11
  11815.0 519    12.555 16    0.1966    0.2296 11
  11825.0 515    11.965 16    0.1973    0.2284 11
  11835.0 513    11.663 16    0.1905    0.2256 11
  11845.0 508    11.669 16    0.1881    0.2244 11
  11855.0 502    11.787 16    0.1874    0.2239 11
  11865.0 502    11.994 16    0.1883    0.2224 11
  11875.0 499    11.390 16    0.1855    0.2219 11
  11885.0 494    11.947 16    0.1891    0.2206 11
  11895.0 493    11.886 16    0.1821    0.2207 11
  11905.0 493    11.692 16    0.1793    0.2198 11
  11915.0 491    11.679 16    0.1774    0.2206 11
  11925.0 491    11.821 16    0.1782    0.2184 11
  11935.0 488    11.964 16    0.1798    0.2185 11
  11945.0 485    11.630 16    0.1656    0.2182 11
  11955.0 480    11.603 16    0.1719    0.2158 11
  11955.0 480    11.603 16    0.1719    0.2158 11
  11960.0 481    12.461 16    0.1752    0.2143 11
  11970.0 483    12.310 16    0.1772    0.2156 11
  11980.0 485    11.467 16    0.1741    0.2156 11
  11990.0 487    11.057 16    0.1725    0.2178 11
  12000.0 489    12.058 16    0.1725    0.2169 11
  12010.0 491    11.776 16    0.1789    0.2176 11
  12020.0 493    12.134 16    0.1836    0.2168 11
  12030.0 495    11.936 16    0.1837    0.2200 11
  12040.0 497    12.005 16    0.1852    0.2202 11
  12050.0 499    12.220 16    0.1855    0.2213 11
  12060.0 501    11.551 16    0.1855    0.2210 11
  12070.0 503    12.567 16    0.1935    0.2243 12
  12080.0 505    12.314 16    0.1924    0.2283 13
  12090.0 507    12.024 16    0.1903    0.2302 13
  12100.0 509    12.260 16    0.1893    0.2318 13
  12110.0 511    12.121 16    0.1895    0.2333 13
  12120.0 513    11.888 16    0.1895    0.2335 13
  12130.0 515    11.732 16    0.1817    0.2359 13
  12140.0 517    12.257 16    0.1879    0.2343 13
  12150.0 519    11.659 16    0.1900    0.2357 14
  12160.0 521    12.019 16    0.1906    0.2381 14
  12170.0 523    11.586 16    0.1900    0.2407 15
  12180.0 525    12.428 16    0.1900    0.2422 15
  12190.0 527    11.614 16    0.1879    0.2442 15
  12200.0 529    12.090 16    0.1962    0.2443 15
  12210.0 531    11.859 16    0.1926    0.2426 15
  12220.0 533    11.870 16    0.1913    0.2448 15
  12230.0 535    12.108 16    0.1927    0.2469 16
  12240.0 537    11.298 16    0.1927    0.2489 15
  12250.0 539    11.951 16    0.1947    0.2487 17
  12260.0 541    12.500 16    0.2032    0.2547 18
  12270.0 543    12.741 16    0.2057    0.2570 18
  12280.0 545    11.888 16    0.2032    0.2590 18
  12290.0 547    12.528 16    0.2037    0.2592 18
  12300.0 549    11.926 16    0.2037    0.2635 19
  12310.0 551    11.827 16    0.2002    0.2651 19
  12320.0 553    12.464 16    0.2067    0.2687 22
  12330.0 555    11.665 16    0.2046    0.2748 22
  12340.0 557    11.966 16    0.2043    0.2754 22
  12350.0 559    11.873 16    0.2034    0.2772 22
  12360.0 561    11.868 16    0.2034    0.2762 22
  12370.0 563    12.417 16    0.2247    0.2793 21
  12380.0 565    12.335 16    0.2212    0.2764 21
  12390.0 567    12.221 16    0.2154    0.2759 21
  12400.0 569    12.220 16    0.2142    0.2779 21
  12410.0 571    12.060 16    0.2128    0.2761 21
  12420.0 573    12.140 16    0.2128    0.2779 21
  12430.0 575    12.249 16    0.2159    0.2771 20
  12440.0 577    13.091 16    0.2214    0.2759 19
  12450.0 579    11.804 16    0.2177    0.2764 20
  12460.0 581    11.782 16    0.2160    0.2775 20
  12470.0 583    12.584 16    0.2158    0.2772 20
  12480.0 585    13.046 16    0.2158    0.2826 21
  12490.0 587    12.177 16    0.2180    0.2832 20
  12500.0 589    12.279 16    0.2207    0.2840 21
  12510.0 591    12.317 16    0.2226    0.2890 22
  12520.0 593    11.937 16    0.2209    0.2897 22
  12530.0 595    12.643 16    0.2228    0.2899 22
  12540.0 597    12.826 16    0.2228    0.2894 21
  12550.0 599    12.673 16    0.2332    0.2868 20
  12560.0 601    12.284 16    0.2319    0.2849 19
  12570.0 603    12.093 16    0.2304    0.2842 19
  12580.0 605    12.418 16    0.2310    0.2833 19
  12590.0 607    11.872 16    0.2300    0.2855 18
  12600.0 609    12.069 16    0.2300    0.2814 17
  12610.0 611    12.270 16    0.2322    0.2796 17
  12620.0 613    12.250 16    0.2323    0.2800 16
  12630.0 615    12.008 16    0.2264    0.2760 16
  12640.0 617    12.908 16    0.2316    0.2796 16
  12650.0 619    12.354 16    0.2330    0.2824 16
  12660.0 621    12.681 16    0.2330    0.2812 16
  12670.0 623    12.480 16    0.2385    0.2832 17
  12680.0 625    12.842 16    0.2438    0.2854 17
  12690.0 627    12.493 16    0.2468    0.2853 17
  12700.0 629    12.702 16    0.2494    0.2863 17
  12710.0 631    12.829 16    0.2500    0.2897 17
  12720.0 633    12.199 16    0.2500    0.2908 18
  12730.0 635    13.503 16    0.2624    0.2966 19
  12740.0 637    12.902 16    0.2558    0.2976 21
  12750.0 639    12.483 16    0.2510    0.3012 20
  12760.0 641    12.018 16    0.2468    0.3007 19
  12770.0 643    12.302 16    0.2456    0.3004 19
  12780.0 645    12.526 16    0.2456    0.3020 19
  12790.0 647    12.411 16    0.2547    0.3026 20
  12800.0 649    12.756 16    0.2503    0.3052 22
  12810.0 651    12.296 16    0.2492    0.3117 22
  12820.0 653    12.379 16    0.2484    0.3132 23
  12830.0 655    12.518 16    0.2505    0.3178 24
  12840.0 657    12.309 16    0.2505    0.3160 23
  12850.0 659    12.700 16    0.2637    0.3145 22
  12860.0 661    12.839 16    0.2661    0.3152 23
  12870.0 663    12.194 16    0.2602    0.3171 23
  12880.0 665    12.349 16    0.2585    0.3180 24
  12890.0 667    12.188 16    0.2556    0.3246 24
  12900.0 669    13.591 16    0.2556    0.3236 24
  12910.0 671    12.448 16    0.2537    0.3223 22
  12920.0 673    12.518 16    0.2561    0.3196 22
  12930.0 675    12.864 16    0.2630    0.3225 22
  12940.0 677    12.403 16    0.2613    0.3200 23
  12950.0 679    12.444 16    0.2611    0.3254 23
  12960.0 681    12.510 16    0.2611    0.3261 23
  12970.0 683    12.969 16    0.2738    0.3248 22
  12980.0 685    12.601 16    0.2724    0.3230 21
  12990.0 687    12.616 16    0.2712    0.3226 22
  13000.0 689    12.437 16    0.2702    0.3280 22
  13010.0 691    12.985 16    0.2713    0.3250 22
  13020.0 693    12.320 16    0.2713    0.3270 22
  13030.0 695    13.166 16    0.2852    0.3248 20
  13040.0 697    12.871 16    0.2813    0.3233 20
  13050.0 699    13.385 16    0.2830    0.3206 19
  13060.0 701    13.236 16    0.2857    0.3225 20
  13070.0 703    12.680 16    0.2846    0.3230 20
  13080.0 705    13.185 16    0.2846    0.3240 21
  13090.0 707    13.254 16    0.2924    0.3253 20
  13100.0 709    12.835 16    0.2890    0.3276 21
  13110.0 711    12.852 16    0.2855    0.3304 21
  13120.0 713    12.876 16    0.2845    0.3292 21
  13130.0 715    12.739 16    0.2833    0.3331 21
  13140.0 717    13.040 16    0.2833    0.3341 22
  13150.0 719    12.644 16    0.2709    0.3368 22
  13160.0 721    12.475 16    0.2708    0.3380 22
  13170.0 723    12.883 16    0.2769    0.3393 22
  13180.0 725    13.353 16    0.2815    0.3390 21
  13190.0 727    13.157 16    0.2849    0.3372 21
  13200.0 729    12.972 16    0.2849    0.3398 22
  13210.0 731    13.184 16    0.2866    0.3443 24
  13220.0 733    12.658 16    0.2844    0.3432 23
  13230.0 735    12.941 16    0.2882    0.3442 22
  13240.0 737    13.005 16    0.2887    0.3467 23
  13250.0 739    12.941 16    0.2909    0.3487 24
  13260.0 741    12.977 16    0.2909    0.3492 23
  13270.0 743    13.079 16    0.2874    0.3452 21
  13280.0 745    12.844 16    0.2904    0.3441 22
  13290.0 747    12.539 16    0.2878    0.3492 23
  13300.0 749    12.812 16    0.2889    0.3518 24
  13305.0 750    14.238 16    0.2939    0.3525 24
  13315.0 750    12.696 16    0.2937    0.3516 24
  13325.0 750    13.253 16    0.3222    0.3499 21
  13335.0 750    12.974 16    0.3074    0.3444 21
  13345.0 750    12.562 16    0.3007    0.3448 21
  13355.0 750    13.039 16    0.2993    0.3447 20
  13365.0 750    12.748 16    0.2985    0.3428 20
  13375.0 750    12.932 16    0.2978    0.3417 21
  13385.0 750    12.318 16    0.2721    0.3434 20
  13395.0 750    13.291 16    0.3002    0.3413 19
  13405.0 750    13.702 16    0.3039    0.3405 20
  13415.0 750    13.435 16    0.3071    0.3420 19
  13425.0 750    12.927 16    0.3043    0.3393 19
  13435.0 750    12.971 16    0.3035    0.3398 20
  13445.0 750    13.354 16    0.3293    0.3426 22
  13455.0 750    13.518 16    0.3179    0.3468 21
  13465.0 750    12.699 16    0.3108    0.3456 21
  13475.0 750    12.996 16    0.3078    0.3475 21
  13485.0 750    13.455 16    0.3074    0.3452 21
  13495.0 750    12.847 16    0.3037    0.3453 21
  13505.0 750    13.150 16    0.3151    0.3471 22
  13515.0 750    12.896 16    0.3033    0.3490 22
  13525.0 750    13.208 16    0.3026    0.3481 21
  13535.0 750    13.024 16    0.3010    0.3499 23
  13545.0 750    12.570 16    0.2981    0.3506 23
  13555.0 750    13.086 16    0.2984    0.3505 22
  13565.0 750    12.745 16    0.3053    0.3564 23
  13575.0 750    12.932 16    0.2964    0.3546 24
  13585.0 750    13.031 16    0.2983    0.3547 24
  13595.0 750    13.267 16    0.3012    0.3553 24
  13605.0 750    12.692 16    0.2995    0.3548 24
  13605.0 750    12.692 16    0.2995    0.3548 24
  13615.0 745    13.034 16    0.3004    0.3548 25
  13625.0 739    12.998 16    0.2960    0.3538 23
  13635.0 737    13.171 16    0.2974    0.3463 23
  13645.0 734    12.597 16    0.2905    0.3454 23
  13655.0 729    13.200 16    0.2930    0.3423 22
  13665.0 725    12.582 16    0.2903    0.3399 22
  13675.0 719    13.051 16    0.2899    0.3401 23
  13685.0 713    13.028 16    0.2894    0.3336 21
  13695.0 710    12.564 16    0.2784    0.3282 20
  13705.0 709    12.265 16    0.2736    0.3281 20
  13715.0 707    12.507 16    0.2735    0.3274 20
  13725.0 704    12.615 16    0.2746    0.3257 20
  13735.0 700    12.629 16    0.2734    0.3238 19
  13745.0 691    12.718 16    0.2930    0.3187 18
  13755.0 688    13.123 16    0.2852    0.3214 21
  13765.0 686    12.263 16    0.2736    0.3241 23
  13775.0 680    12.923 16    0.2737    0.3261 23
  13785.0 677    12.432 16    0.2692    0.3229 22
  13795.0 674    12.819 16    0.2690    0.3206 22
  13805.0 672    12.787 16    0.2772    0.3188 22
  13815.0 669    12.327 16    0.2609    0.3142 21
  13825.0 667    12.996 16    0.2629    0.3128 21
  13835.0 665    12.251 16    0.2582    0.3120 21
  13845.0 663    12.677 16    0.2561    0.3116 21
  13855.0 662    12.799 16    0.2562    0.3121 21
  13865.0 659    12.402 16    0.2678    0.3104 20
  13875.0 657    12.956 16    0.2652    0.3058 18
  13885.0 653    12.705 16    0.2600    0.3020 17
  13895.0 653    12.153 16    0.2570    0.2982 17
  13905.0 650    12.442 16    0.2560    0.2973 17
  13915.0 644    12.351 16    0.2558    0.2969 18
  13925.0 634    12.451 16    0.2444    0.2958 17
  13935.0 631    13.632 16    0.2640    0.2911 18
  13945.0 628    12.534 16    0.2588    0.2923 19
  13955.0 627    12.333 16    0.2531    0.2938 19
  13965.0 624    12.138 16    0.2491    0.2935 19
  13975.0 617    12.871 16    0.2484    0.2898 19
  13985.0 611    12.108 16    0.2377    0.2879 18
  13995.0 607    12.830 16    0.2396    0.2855 19
  14005.0 604    12.949 16    0.2416    0.2860 20
  14015.0 601    11.842 16    0.2348    0.2851 20
  14025.0 597    12.122 16    0.2346    0.2853 20
  14035.0 594    12.008 16    0.2313    0.2831 19
  14045.0 593    12.187 16    0.2186    0.2816 19
  14055.0 591    12.036 16    0.2185    0.2798 19
  14065.0 587    12.258 16    0.2190    0.2786 18
  14075.0 581    11.971 16    0.2170    0.2751 18
  14085.0 577    12.229 16    0.2180    0.2736 18
  14095.0 572    12.025 16    0.2167    0.2721 18
  14105.0 565    11.586 16    0.2093    0.2711 19
  14115.0 561    12.431 16    0.2152    0.2662 18
  14125.0 557    12.007 16    0.2115    0.2624 17
  14135.0 553    12.206 16    0.2099    0.2622 18
  14145.0 547    12.195 16    0.2085    0.2603 18
  14155.0 540    12.050 16    0.2069    0.2607 19
  14165.0 536    11.870 16    0.2035    0.2578 18
  14175.0 531    12.210 16    0.2026    0.2545 17
  14185.0 527    12.089 16    0.1982    0.2521 17
  14195.0 522    11.665 16    0.1959    0.2496 18
  14205.0 518    12.408 16    0.1973    0.2494 18
  14215.0 511    11.545 16    0.1942    0.2497 18
  14225.0 509    11.346 16    0.1687    0.2473 18
  14235.0 504    12.103 16    0.1810    0.2450 18
  14245.0 501    11.840 16    0.1815    0.2435 18
  14255.0 497    11.974 16    0.1841    0.2420 18
  14265.0 490    11.902 16    0.1834    0.2392 18
  14275.0 487    12.143 16    0.1830    0.2370 17
  14285.0 483    11.788 16    0.1789    0.2353 17
  14295.0 482    11.773 16    0.1743    0.2334 17
  14305.0 479    11.465 16    0.1742    0.2333 17
  14315.0 478    11.954 16    0.1742    0.2302 17
  14325.0 474    11.935 16    0.1751    0.2305 17
  14335.0 471    11.632 16    0.1735    0.2257 16
  14345.0 470    11.269 16    0.1726    0.2254 15
  14355.0 467    11.822 16    0.1717    0.2210 15
  14365.0 464    11.484 16    0.1711    0.2205 15
  14375.0 462    11.701 16    0.1709    0.2188 15
  14385.0 458    11.602 16    0.1692    0.2174 15
  14395.0 457    11.264 16    0.1677    0.2173 15
  14405.0 455    12.127 16    0.1586    0.2152 13
  14415.0 452    11.266 16    0.1587    0.2107 13
  14425.0 448    11.385 16    0.1573    0.2087 13
  14435.0 445    11.679 16    0.1572    0.2069 13
  14445.0 439    11.070 16    0.1556    0.2055 13
  14455.0 436    11.608 16    0.1561    0.2032 13
  14465.0 434    11.115 16    0.1519    0.2043 14
  14475.0 432    11.259 16    0.1501    0.2061 14
  14485.0 428    11.862 16    0.1552    0.2055 14
  14495.0 426    11.664 16    0.1536    0.2016 14
  14505.0 421    11.931 16    0.1539    0.2009 14
  14515.0 419    11.092 16    0.1518    0.2001 14
  14525.0 414    12.130 16    0.1598    0.1976 13
  14535.0 411    11.142 16    0.1469    0.1964 14
  14545.0 406    11.844 16    0.1473    0.1964 14
  14555.0 399    11.344 16    0.1450    0.1936 14
  14565.0 393    11.824 16    0.1449    0.1916 14
  14575.0 391    10.696 16    0.1414    0.1895 14
  14585.0 387    11.638 16    0.1464    0.1878 12
  14595.0 387    10.948 16    0.1362    0.1809 12
  14605.0 383    11.439 16    0.1358    0.1807 12
  14615.0 382    11.799 16    0.1378    0.1785 12
  14625.0 380    11.865 16    0.1375    0.1803 12
  14635.0 379    12.108 16    0.1376    0.1798 12
  14645.0 374    11.636 16    0.1335    0.1776 12
  14645.0 374    11.636 16    0.1335    0.1776 12
  14650.0 375    10.699 16    0.1269    0.1747 11
  14660.0 377    11.478 16    0.1328    0.1746 11
  14670.0 379    11.319 16    0.1352    0.1753 11
  14680.0 381    11.438 16    0.1356    0.1756 11
  14690.0 383    11.344 16    0.1342    0.1769 11
  14700.0 385    11.641 16    0.1342    0.1782 11
  14710.0 387    11.252 16    0.1348    0.1784 11
  14720.0 389    11.216 16    0.1348    0.1795 11
  14730.0 391    11.280 16    0.1354    0.1810 11
  14740.0 393    11.713 16    0.1367    0.1813 11
  14750.0 395    11.543 16    0.1376    0.1825 11
  14760.0 397    11.175 16    0.1376    0.1828 12
  14770.0 399    11.028 16    0.1344    0.1850 11
  14780.0 401    11.667 16    0.1434    0.1849 11
  14790.0 403    11.517 16    0.1417    0.1863 12
  14800.0 405    11.361 16    0.1416    0.1879 12
  14810.0 407    11.632 16    0.1424    0.1874 12
  14820.0 409    11.612 16    0.1424    0.1890 12
  14830.0 411    11.871 16    0.1534    0.1892 11
  14840.0 413    11.585 16    0.1507    0.1887 11
  14850.0 415    11.347 16    0.1487    0.1888 11
  14860.0 417    11.967 16    0.1496    0.1903 11
  14870.0 419    11.521 16    0.1500    0.1900 11
  14880.0 421    11.711 16    0.1500    0.1912 11
  14890.0 423    11.142 16    0.1438    0.1908 10
  14900.0 425    11.681 16    0.1481    0.1915 10
  14910.0 427    11.233 16    0.1484    0.1904 10
  14920.0 429    11.225 16    0.1498    0.1932 10
  14930.0 431    11.257 16    0.1500    0.1931 10
  14940.0 433    11.333 16    0.1500    0.1959 11
  14950.0 435    11.492 16    0.1543    0.1983 12
  14960.0 437    11.490 16    0.1547    0.2000 12
  14970.0 439    11.995 16    0.1579    0.2004 11
  14980.0 441    11.463 16    0.1573    0.2019 12
  14990.0 443    11.691 16    0.1574    0.2027 12
  15000.0 445    11.822 16    0.1574    0.2055 13
  15010.0 447    12.557 16    0.1774    0.2058 13
  15020.0 449    11.736 16    0.1681    0.2073 13
  15030.0 451    11.507 16    0.1642    0.2092 13
  15040.0 453    12.431 16    0.1663    0.2098 13
  15050.0 455    11.623 16    0.1659    0.2121 14
  15060.0 457    11.395 16    0.1659    0.2123 13
  15070.0 459    12.056 16    0.1736    0.2114 12
  15080.0 461    11.586 16    0.1648    0.2098 12
  15090.0 463    12.022 16    0.1691    0.2104 12
  15100.0 465    11.357 16    0.1665    0.2135 12
  15110.0 467    12.295 16    0.1690    0.2130 12
  15120.0 469    11.369 16    0.1690    0.2157 13
  15130.0 471    11.362 16    0.1630    0.2197 14
  15140.0 473    11.308 16    0.1646    0.2202 14
  15150.0 475    12.452 16    0.1693    0.2195 14
  15160.0 477    11.500 16    0.1695    0.2216 14
  15170.0 479    11.379 16    0.1698    0.2228 14
  15180.0 481    11.762 16    0.1698    0.2225 14
  15190.0 483    11.910 16    0.1778    0.2224 13
  15200.0 485    12.499 16    0.1781    0.2232 14
  15210.0 487    11.685 16    0.1753    0.2251 15
  15220.0 489    11.672 16    0.1757    0.2275 15
  15230.0 491    12.029 16    0.1773    0.2307 15
  15240.0 493    11.991 16    0.1773    0.2301 15
  15250.0 495    11.852 16    0.1864    0.2314 15
  15260.0 497    12.072 16    0.1826    0.2307 15
  15270.0 499    11.800 16    0.1822    0.2314 15
  15280.0 501    11.521 16    0.1824    0.2342 15
  15290.0 503    11.020 16    0.1798    0.2364 16
  15300.0 505    11.627 16    0.1798    0.2364 16
  15310.0 507    12.488 16    0.1949    0.2407 17
  15320.0 509    11.770 16    0.1880    0.2422 17
  15330.0 511    11.748 16    0.1859    0.2411 17
  15340.0 513    12.229 16    0.1889    0.2432 17
  15350.0 515    11.708 16    0.1883    0.2458 17
  15360.0 517    12.319 16    0.1883    0.2461 17
  15370.0 519    11.703 16    0.1796    0.2425 15
  15380.0 521    11.760 16    0.1833    0.2424 15
  15390.0 523    12.545 16    0.1887    0.2442 16
  15400.0 525    11.640 16    0.1872    0.2452 16
  15410.0 527    12.387 16    0.1889    0.2444 16
  15420.0 529    11.811 16    0.1889    0.2476 16
  15430.0 531    11.718 16    0.1898    0.2480 16
  15440.0 533    12.231 16    0.1920    0.2527 18
  15450.0 535    11.648 16    0.1915    0.2556 18
  15460.0 537    11.757 16    0.1915    0.2580 18
  15470.0 539    11.366 16    0.1910    0.2564 18
  15480.0 541    11.666 16    0.1910    0.2590 18
  15490.0 543    12.434 16    0.2085    0.2578 17
  15500.0 545    12.281 16    0.2088    0.2591 19
  15510.0 547    11.932 16    0.2050    0.2607 18
  15520.0 549    11.232 16    0.2015    0.2623 18
  15530.0 551    12.193 16    0.2024    0.2620 18
  15540.0 553    12.399 16    0.2024    0.2600 18
  15550.0 555    12.156 16    0.2094    0.2591 16
  15560.0 557    12.526 16    0.2139    0.2586 17
  15570.0 559    12.115 16    0.2104    0.2625 18
  15580.0 561    12.104 16    0.2108    0.2651 18
  15590.0 563    12.486 16    0.2114    0.2685 19
  15600.0 565    12.401 16    0.2114    0.2700 21
  15610.0 567    11.909 16    0.2085    0.2791 22
  15620.0 569    11.869 16    0.2096    0.2794 21
  15630.0 571    12.578 16    0.2133    0.2797 22
  15640.0 573    12.237 16    0.2123    0.2815 23
  15650.0 575    12.789 16    0.2154    0.2855 23
  15660.0 577    11.935 16    0.2154    0.2871 24
  15670.0 579    12.366 16    0.2204    0.2890 23
  15680.0 581    12.102 16    0.2198    0.2871 24
  15690.0 583    12.261 16    0.2168    0.2906 23
  15700.0 585    12.444 16    0.2209    0.2891 24
  15710.0 587    12.189 16    0.2206    0.2904 23
  15720.0 589    12.654 16    0.2206    0.2890 21
  15730.0 591    11.995 16    0.2145    0.2821 19
  15740.0 593    13.058 16    0.2269    0.2806 19
  15750.0 595    12.449 16    0.2299    0.2806 19
  15760.0 597    12.384 16    0.2280    0.2815 19
  15770.0 599    11.850 16    0.2267    0.2820 19
  15780.0 601    12.306 16    0.2267    0.2813 18
  15790.0 603    11.845 16    0.2255    0.2827 18
  15800.0 605    12.411 16    0.2309    0.2836 18
  15810.0 607    12.164 16    0.2307    0.2842 18
  15820.0 609    12.142 16    0.2295    0.2841 17
  15830.0 611    12.146 16    0.2280    0.2832 18
  15840.0 613    12.359 16    0.2280    0.2845 18
  15850.0 615    12.736 16    0.2444    0.2887 19
  15860.0 617    12.151 16    0.2406    0.2908 19
  15870.0 619    12.350 16    0.2384    0.2902 19
  15880.0 621    12.685 16    0.2399    0.2899 18
  15890.0 623    12.578 16    0.2397    0.2913 19
  15900.0 625    12.232 16    0.2397    0.2937 19
  15910.0 627    12.019 16    0.2363    0.2919 18
  15920.0 629    12.034 16    0.2349    0.2883 17
  15930.0 631    12.980 16    0.2411    0.2924 20
  15940.0 633    12.380 16    0.2400    0.2977 21
  15950.0 635    12.425 16    0.2410    0.3026 21
  15960.0 637    12.959 16    0.2410    0.3018 20
