time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, entertainment_cpu, entertainment_mem, noverloadedservers, ndeferredsessions, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
  19460.0, 16,     0.031, 2,    0.0889,    0.1905, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0928,    0.1755, 0.1000 
  19470.0, 16,     0.029, 2,    0.0819,    0.1894, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0651,    0.1920, 0.1000 
  19480.0, 16,     0.026, 2,    0.0784,    0.1897, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0612,    0.1931, 0.1000 
  19490.0, 16,     0.038, 2,    0.0825,    0.1881, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0729,    0.1853, 0.1000 
  19500.0, 15,     0.032, 2,    0.0811,    0.1907, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0774,    0.1918, 0.1000 
  19510.0, 15,     0.031, 2,    0.0847,    0.1902, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0791,    0.1766, 0.1000 
  19520.0, 15,     0.031, 2,    0.0759,    0.1904, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0822,    0.1965, 0.1000 
  19530.0, 15,     0.037, 2,    0.0790,    0.1898, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0712,    0.1889, 0.1000 
  19540.0, 15,     0.034, 2,    0.0863,    0.1896, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0857,    0.1911, 0.1000 
  19550.0, 15,     0.028, 2,    0.0830,    0.1903, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0871,    0.1896, 0.1000 
  19560.0, 15,     0.032, 2,    0.0812,    0.1880, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0823,    0.1848, 0.1000 
  19570.0, 15,     0.035, 2,    0.0843,    0.1893, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0927,    0.1904, 0.1000 
  19580.0, 15,     0.029, 2,    0.0894,    0.1909, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0852,    0.1939, 0.1000 
  19590.0, 15,     0.032, 2,    0.0925,    0.1931, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0964,    0.1933, 0.1000 
  19600.0, 15,     0.031, 2,    0.0884,    0.1907, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0931,    0.1913, 0.1000 
  19610.0, 15,     0.030, 2,    0.0869,    0.1884, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0847,    0.1853, 0.1000 
  19620.0, 15,     0.029, 2,    0.0851,    0.1918, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0835,    0.1776, 0.1000 
  19630.0, 15,     0.045, 2,    0.1022,    0.1920, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1593,    0.1961, 0.1000 
  19640.0, 15,     0.039, 2,    0.0957,    0.1913, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0999,    0.1966, 0.1000 
  19650.0, 15,     0.028, 2,    0.0835,    0.1910, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0750,    0.1901, 0.1000 
  19660.0, 15,     0.034, 2,    0.0841,    0.1896, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0734,    0.1892, 0.1000 
  19670.0, 15,     0.030, 2,    0.0880,    0.1895, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0826,    0.1902, 0.1000 
  19680.0, 15,     0.030, 2,    0.0859,    0.1901, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0864,    0.1904, 0.1000 
  19690.0, 14,     0.036, 2,    0.0658,    0.1884, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0763,    0.1816, 0.1000 
  19700.0, 14,     0.032, 2,    0.0806,    0.1902, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0422,    0.1726, 0.1000 
  19710.0, 14,     0.026, 2,    0.0746,    0.1899, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0797,    0.1823, 0.1000 
  19720.0, 14,     0.032, 2,    0.0792,    0.1886, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0795,    0.1908, 0.1000 
  19730.0, 14,     0.033, 2,    0.0792,    0.1892, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0806,    0.1936, 0.1000 
  19740.0, 14,     0.038, 2,    0.0855,    0.1886, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0869,    0.1885, 0.1000 
  19750.0, 14,     0.029, 2,    0.0797,    0.1899, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1054,    0.1886, 0.1000 
  19760.0, 13,     0.029, 2,    0.0802,    0.1866, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0720,    0.1842, 0.1000 
  19770.0, 13,     0.029, 2,    0.0738,    0.1902, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0674,    0.1921, 0.1000 
  19780.0, 13,     0.032, 2,    0.0794,    0.1923, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0741,    0.1942, 0.1000 
  19790.0, 13,     0.033, 2,    0.0794,    0.1901, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0799,    0.1921, 0.1000 
  19800.0, 13,     0.032, 2,    0.0778,    0.1906, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0793,    0.1894, 0.1000 
  19810.0, 13,     0.032, 2,    0.0828,    0.1885, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1323,    0.1590, 0.1000 
  19820.0, 13,     0.031, 2,    0.0712,    0.1898, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0571,    0.1962, 0.1000 
  19830.0, 13,     0.029, 2,    0.0741,    0.1898, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0666,    0.1932, 0.1000 
  19840.0, 13,     0.029, 2,    0.0704,    0.1921, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0690,    0.1946, 0.1000 
  19850.0, 13,     0.038, 2,    0.0808,    0.1923, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0745,    0.1930, 0.1000 
  19860.0, 13,     0.032, 2,    0.0846,    0.1950, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0875,    0.1980, 0.1000 
  19870.0, 13,     0.039, 2,    0.0908,    0.1959, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1498,    0.2001, 0.1000 
  19880.0, 13,     0.031, 2,    0.0892,    0.1942, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0781,    0.1891, 0.1000 
  19890.0, 13,     0.028, 2,    0.0810,    0.1947, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0828,    0.1969, 0.1000 
  19900.0, 13,     0.030, 2,    0.0793,    0.1955, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0718,    0.1951, 0.1000 
  19910.0, 13,     0.029, 2,    0.0789,    0.1947, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0699,    0.1968, 0.1000 
  19920.0, 13,     0.030, 2,    0.0804,    0.1977, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0764,    0.1962, 0.1000 
  19930.0, 13,     0.032, 2,    0.0881,    0.1954, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0997,    0.1957, 0.1000 
  19940.0, 13,     0.032, 2,    0.0861,    0.1975, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0953,    0.1997, 0.1000 
  19950.0, 13,     0.036, 2,    0.0957,    0.1969, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0873,    0.1962, 0.1000 
  19960.0, 13,     0.027, 2,    0.0903,    0.1984, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0991,    0.2003, 0.1000 
  19970.0, 13,     0.036, 2,    0.0903,    0.2000, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0896,    0.1964, 0.1000 
  19980.0, 13,     0.039, 2,    0.0957,    0.1955, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0945,    0.1941, 0.1000 
  19990.0, 13,     0.028, 2,    0.0960,    0.1987, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1212,    0.1987, 0.1000 
  20000.0, 13,     0.033, 2,    0.0930,    0.1988, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0894,    0.1989, 0.1000 
  20010.0, 13,     0.028, 2,    0.0849,    0.1991, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0809,    0.2025, 0.1000 
  20020.0, 13,     0.048, 2,    0.0984,    0.1993, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0922,    0.2016, 0.1000 
  20030.0, 13,     0.031, 2,    0.0947,    0.1983, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0998,    0.1669, 0.1000 
  20040.0, 13,     0.039, 2,    0.1014,    0.1976, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1008,    0.2054, 0.1000 
  20050.0, 13,     0.035, 2,    0.0967,    0.1995, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0735,    0.1858, 0.1000 
  20060.0, 13,     0.025, 2,    0.0855,    0.1995, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0944,    0.2082, 0.1000 
  20070.0, 13,     0.039, 2,    0.0942,    0.1986, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0935,    0.2021, 0.1000 
  20080.0, 12,     0.036, 2,    0.0906,    0.1957, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0922,    0.1967, 0.1000 
  20090.0, 11,     0.031, 2,    0.0917,    0.1905, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0903,    0.1830, 0.1000 
  20100.0, 11,     0.030, 2,    0.0899,    0.1901, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0911,    0.1871, 0.1000 
  20110.0, 11,     0.035, 2,    0.1035,    0.1905, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1386,    0.1891, 0.1000 
  20120.0, 11,     0.037, 2,    0.0959,    0.1895, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1004,    0.1885, 0.1000 
  20130.0, 11,     0.029, 2,    0.0864,    0.1923, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0779,    0.1935, 0.1000 
  20140.0, 11,     0.029, 2,    0.0829,    0.1921, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0762,    0.1941, 0.1000 
  20150.0, 11,     0.038, 2,    0.0858,    0.1915, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0772,    0.1917, 0.1000 
  20160.0, 11,     0.030, 2,    0.0837,    0.1904, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0830,    0.1883, 0.1000 
  20170.0, 11,     0.040, 2,    0.1122,    0.1910, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1560,    0.1952, 0.1000 
  20180.0, 11,     0.037, 2,    0.0937,    0.1896, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1005,    0.1871, 0.1000 
  20190.0, 11,     0.033, 2,    0.0894,    0.1917, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0784,    0.1922, 0.1000 
  20200.0, 11,     0.027, 2,    0.0850,    0.1896, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0762,    0.1873, 0.1000 
  20210.0, 11,     0.032, 2,    0.0837,    0.1931, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0773,    0.1956, 0.1000 
  20220.0, 11,     0.025, 2,    0.0779,    0.1866, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0738,    0.1851, 0.1000 
  20230.0, 11,     0.028, 2,    0.0701,    0.1893, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0702,    0.1871, 0.1000 
  20240.0, 11,     0.029, 2,    0.0756,    0.1899, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0662,    0.1908, 0.1000 
  20250.0, 11,     0.025, 2,    0.0723,    0.1893, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0680,    0.1772, 0.1000 
  20260.0, 9,     0.041, 2,    0.0819,    0.1884, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0819,    0.1915, 0.1000 
  20270.0, 9,     0.032, 2,    0.0781,    0.1816, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0838,    0.1800, 0.1000 
  20280.0, 9,     0.037, 2,    0.0781,    0.1825, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0753,    0.1791, 0.1000 
  20290.0, 9,     0.039, 2,    0.0888,    0.1801, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1150,    0.1657, 0.1000 
  20300.0, 9,     0.022, 2,    0.0645,    0.1818, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0731,    0.1845, 0.1000 
  20310.0, 9,     0.030, 2,    0.0606,    0.1824, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0449,    0.1842, 0.1000 
  20320.0, 9,     0.034, 2,    0.0668,    0.1811, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0518,    0.1811, 0.1000 
  20330.0, 9,     0.021, 2,    0.0622,    0.1805, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0595,    0.1817, 0.1000 
  20340.0, 9,     0.030, 2,    0.0626,    0.1831, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0604,    0.1863, 0.1000 
  20350.0, 9,     0.037, 2,    0.0705,    0.1828, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0407,    0.1693, 0.1000 
  20360.0, 9,     0.023, 2,    0.0552,    0.1808, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0663,    0.1751, 0.1000 
  20370.0, 9,     0.031, 2,    0.0575,    0.1833, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0492,    0.1916, 0.1000 
  20380.0, 9,     0.024, 2,    0.0549,    0.1831, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0534,    0.1593, 0.1000 
  20390.0, 9,     0.044, 2,    0.0645,    0.1795, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0627,    0.1850, 0.1000 
  20400.0, 9,     0.033, 2,    0.0648,    0.1834, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0698,    0.1884, 0.1000 
  20410.0, 9,     0.028, 2,    0.0585,    0.1828, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0492,    0.1889, 0.1000 
  20420.0, 9,     0.026, 2,    0.0581,    0.1819, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0578,    0.1793, 0.1000 
  20430.0, 9,     0.029, 2,    0.0609,    0.1826, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0589,    0.1706, 0.1000 
  20440.0, 9,     0.020, 2,    0.0536,    0.1810, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0559,    0.1866, 0.1000 
  20450.0, 9,     0.029, 2,    0.0522,    0.1828, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0493,    0.1848, 0.1000 
  20460.0, 9,     0.028, 2,    0.0517,    0.1812, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0492,    0.1789, 0.1000 
  20470.0, 9,     0.028, 2,    0.0490,    0.1814, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0573,    0.1682, 0.1000 
  20480.0, 9,     0.032, 2,    0.0658,    0.1809, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0551,    0.1707, 0.1000 
  20490.0, 9,     0.031, 2,    0.0620,    0.1810, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0673,    0.1825, 0.1000 
  20500.0, 9,     0.033, 2,    0.0657,    0.1820, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0731,    0.1828, 0.1000 
  20510.0, 9,     0.025, 2,    0.0678,    0.1831, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0711,    0.1890, 0.1000 
  20520.0, 9,     0.032, 2,    0.0674,    0.1835, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0710,    0.1860, 0.1000 
  20530.0, 9,     0.030, 2,    0.0744,    0.1830, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0584,    0.1800, 0.1000 
  20540.0, 9,     0.033, 2,    0.0639,    0.1844, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0658,    0.1839, 0.1000 
  20550.0, 9,     0.036, 2,    0.0621,    0.1810, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0607,    0.1811, 0.1000 
  20560.0, 9,     0.037, 2,    0.0649,    0.1806, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0613,    0.1813, 0.1000 
  20570.0, 9,     0.028, 2,    0.0617,    0.1814, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0631,    0.1813, 0.1000 
  20580.0, 9,     0.030, 2,    0.0610,    0.1813, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0599,    0.1808, 0.1000 
  20590.0, 9,     0.042, 2,    0.1037,    0.1836, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1390,    0.1841, 0.1000 
  20600.0, 9,     0.030, 2,    0.0877,    0.1837, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.1083,    0.1852, 0.1000 
  20610.0, 9,     0.036, 2,    0.0808,    0.1823, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0876,    0.1819, 0.1000 
  20620.0, 9,     0.025, 2,    0.0726,    0.1798, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0709,    0.1817, 0.1000 
  20630.0, 9,     0.031, 2,    0.0730,    0.1807, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0644,    0.1677, 0.1000 
  20640.0, 9,     0.033, 2,    0.0764,    0.1842, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0704,    0.1841, 0.1000 
  20650.0, 9,     0.024, 2,    0.0528,    0.1837, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0372,    0.1853, 0.1000 
  20660.0, 9,     0.033, 2,    0.0592,    0.1838, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0488,    0.1855, 0.1000 
  20670.0, 8,     0.029, 2,    0.0588,    0.1799, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0634,    0.1783, 0.1000 
  20680.0, 8,     0.026, 2,    0.0537,    0.1779, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0519,    0.1769, 0.1000 
  20690.0, 8,     0.025, 2,    0.0507,    0.1772, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0459,    0.1766, 0.1000 
  20700.0, 8,     0.039, 2,    0.0520,    0.1794, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0468,    0.1786, 0.1000 
  20710.0, 8,     0.031, 2,    0.0643,    0.1793, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0817,    0.1834, 0.1000 
  20720.0, 8,     0.031, 2,    0.0604,    0.1761, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0665,    0.1713, 0.1000 
  20730.0, 8,     0.040, 2,    0.0660,    0.1765, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0582,    0.1775, 0.1000 
  20740.0, 8,     0.029, 2,    0.0632,    0.1771, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0665,    0.1634, 0.1000 
  20750.0, 8,     0.028, 2,    0.0663,    0.1787, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0692,    0.1853, 0.1000 
  20760.0, 8,     0.038, 2,    0.0689,    0.1782, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0700,    0.1828, 0.1000 
  20770.0, 8,     0.016, 2,    0.0277,    0.1745, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0129,    0.1730, 0.1000 
  20780.0, 8,     0.033, 2,    0.0532,    0.1795, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0321,    0.1814, 0.1000 
  20790.0, 8,     0.028, 2,    0.0520,    0.1756, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0609,    0.1737, 0.1000 
  20800.0, 7,     0.031, 2,    0.0531,    0.1768, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0573,    0.1763, 0.1000 
  20810.0, 7,     0.034, 2,    0.0549,    0.1732, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0566,    0.1684, 0.1000 
  20820.0, 7,     0.036, 2,    0.0527,    0.1720, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0539,    0.1695, 0.1000 
  20830.0, 7,     0.021, 2,    0.0320,    0.1714, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0225,    0.1595, 0.1000 
  20840.0, 6,     0.032, 2,    0.0401,    0.1707, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0355,    0.1715, 0.1000 
  20850.0, 6,     0.031, 2,    0.0357,    0.1752, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0305,    0.1598, 0.1000 
  20860.0, 6,     0.029, 2,    0.0367,    0.1693, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0318,    0.1450, 0.1000 
  20870.0, 6,     0.033, 2,    0.0366,    0.1680, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0371,    0.1620, 0.1000 
  20880.0, 6,     0.033, 2,    0.0366,    0.1700, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0386,    0.1753, 0.1000 
  20890.0, 6,     0.043, 2,    0.0586,    0.1693, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0799,    0.1485, 0.1000 
  20900.0, 6,     0.023, 2,    0.0399,    0.1681, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0487,    0.1796, 0.1000 
  20910.0, 6,     0.028, 2,    0.0414,    0.1698, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0336,    0.1721, 0.1000 
  20920.0, 6,     0.025, 2,    0.0409,    0.1734, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0342,    0.1246, 0.1000 
  20930.0, 6,     0.034, 2,    0.0406,    0.1687, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0370,    0.1790, 0.1000 
  20940.0, 6,     0.024, 2,    0.0400,    0.1674, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0396,    0.1751, 0.1000 
  20950.0, 6,     0.027, 2,    0.0542,    0.1702, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0604,    0.1009, 0.1000 
  20960.0, 6,     0.024, 2,    0.0433,    0.1717, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0465,    0.1807, 0.1000 
  20970.0, 6,     0.026, 2,    0.0439,    0.1716, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0348,    0.1898, 0.1000 
  20980.0, 6,     0.041, 2,    0.0510,    0.1665, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0504,    0.1728, 0.1000 
  20990.0, 6,     0.025, 2,    0.0483,    0.1725, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0523,    0.1509, 0.1000 
  21000.0, 6,     0.027, 2,    0.0470,    0.1728, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0490,    0.1808, 0.1000 
  21010.0, 6,     0.024, 2,    0.0472,    0.1692, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0500,    0.1329, 0.1000 
  21020.0, 6,     0.026, 2,    0.0482,    0.1707, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0484,    0.1825, 0.1000 
  21030.0, 6,     0.026, 2,    0.0429,    0.1712, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0422,    0.1538, 0.1000 
  21040.0, 6,     0.029, 2,    0.0421,    0.1686, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0384,    0.1401, 0.1000 
  21050.0, 5,     0.031, 2,    0.0416,    0.1716, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0403,    0.1875, 0.1000 
  21060.0, 5,     0.034, 2,    0.0401,    0.1654, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0381,    0.1684, 0.1000 
  21070.0, 5,     0.028, 2,    0.0210,    0.1681, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0143,    0.1453, 0.1000 
  21080.0, 4,     0.031, 2,    0.0314,    0.1657, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0202,    0.1604, 0.1000 
  21090.0, 4,     0.036, 2,    0.0317,    0.1660, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0305,    0.1733, 0.1000 
  21100.0, 4,     0.037, 2,    0.0311,    0.1625, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0309,    0.1388, 0.1000 
  21110.0, 4,     0.043, 2,    0.0347,    0.1613, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0339,    0.1035, 0.1000 
  21120.0, 4,     0.036, 2,    0.0371,    0.1632, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0418,    0.1819, 0.1000 
  21130.0, 4,     0.018, 2,    0.0220,    0.1601, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0261,    0.1645, 0.1000 
  21140.0, 4,     0.033, 2,    0.0244,    0.1601, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0142,    0.1202, 0.1000 
  21150.0, 4,     0.033, 2,    0.0304,    0.1602, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0318,    0.1697, 0.1000 
  21160.0, 4,     0.037, 2,    0.0319,    0.1578, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0322,    0.1299, 0.1000 
  21170.0, 4,     0.020, 2,    0.0287,    0.1625, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0318,    0.1621, 0.1000 
  21180.0, 4,     0.037, 2,    0.0299,    0.1642, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0283,    0.1784, 0.1000 
  21190.0, 4,     0.034, 2,    0.0293,    0.1614, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0530,    0.1597, 0.1000 
  21200.0, 4,     0.031, 2,    0.0294,    0.1637, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0226,    0.1444, 0.1000 
  21210.0, 4,     0.028, 2,    0.0278,    0.1614, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0258,    0.1589, 0.1000 
  21220.0, 4,     0.024, 2,    0.0278,    0.1627, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0260,    0.1598, 0.1000 
  21230.0, 4,     0.023, 2,    0.0263,    0.1616, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0241,    0.1473, 0.1000 
  21240.0, 4,     0.031, 2,    0.0270,    0.1587, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0256,    0.1679, 0.1000 
  21250.0, 4,     0.043, 2,    0.0270,    0.1646, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0153,    0.1674, 0.1000 
  21260.0, 4,     0.025, 2,    0.0287,    0.1630, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0242,    0.1465, 0.1000 
  21270.0, 4,     0.022, 2,    0.0263,    0.1621, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0297,    0.1575, 0.1000 
  21280.0, 4,     0.022, 2,    0.0268,    0.1615, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0271,    0.1566, 0.1000 
  21290.0, 4,     0.023, 2,    0.0270,    0.1603, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0263,    0.1526, 0.1000 
  21300.0, 4,     0.047, 2,    0.0317,    0.1621, 72,    0.0000,    0.0041, 0, 0, 0, 0,    0.0326,    0.1553, 0.1000 
